timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
187.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,137,-E2_0,55.94,85.60,!137,0.00,taxi,5.00,114.40,101.60
187.00,71.52,2105.15,0.37,0.81,0.03,211.80,HBEFA3/PC_G_EU4,0.00,671.48,143,:J2_0_0,58.42,5.93,!143,5.35,taxi,0.00,95.78,102.27
187.00,132.86,2871.40,0.67,1.26,0.06,0.00,HBEFA3/PC_G_EU4,0.00,915.89,144,-E6_0,60.59,80.65,!144,2.21,taxi,0.00,101.60,80.65
187.00,147.98,2562.14,0.73,1.15,0.06,0.00,HBEFA3/PC_G_EU4,0.00,817.26,148,-E6_0,57.18,70.30,!148,0.90,taxi,0.00,101.60,70.30
187.00,163.68,2616.69,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,834.66,152,-E2_0,55.57,73.85,!152,0.05,taxi,1.00,126.15,101.60
187.00,134.68,3131.82,0.69,1.38,0.07,180.00,HBEFA3/PC_G_EU4,0.00,998.95,154,E5_0,62.28,71.53,!154,2.43,taxi,0.00,98.40,128.47
187.00,0.00,0.00,0.00,0.00,0.00,270.00,HBEFA3/PC_G_EU4,0.00,0.00,156,-E2_0,54.32,58.36,!156,0.90,taxi,0.00,141.64,101.60
187.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,157,E5_0,50.16,60.96,!157,0.81,taxi,0.00,98.40,139.04
187.00,154.93,2619.32,0.77,1.19,0.06,0.00,HBEFA3/PC_G_EU4,0.00,835.49,158,-E6_0,58.10,61.67,!158,0.56,taxi,0.00,101.60,61.67
187.00,160.66,2591.06,0.79,1.18,0.06,270.00,HBEFA3/PC_G_EU4,0.00,826.48,159,-E2_0,55.26,66.14,!159,0.19,taxi,0.00,133.86,101.60
187.00,128.47,4661.14,0.69,2.03,0.09,180.00,HBEFA3/PC_G_EU4,0.00,1486.71,160,E5_0,66.35,85.03,!160,5.02,taxi,0.00,98.40,114.97
187.00,146.25,3498.02,0.75,1.56,0.08,180.00,HBEFA3/PC_G_EU4,0.00,1115.75,161,E5_0,65.45,52.58,!161,2.18,taxi,0.00,98.40,147.42
187.00,162.36,2612.81,0.80,1.20,0.06,180.00,HBEFA3/PC_G_EU4,0.00,833.42,164,E5_0,56.53,42.81,!164,0.12,taxi,0.00,98.40,157.19
187.00,164.01,2619.74,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,835.63,166,E5_0,55.89,27.68,!166,0.04,taxi,2.00,98.40,172.32
187.00,164.71,2624.31,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,837.09,167,E5_0,55.92,35.19,!167,0.00,taxi,3.00,98.40,164.81
187.00,162.35,2609.66,0.80,1.19,0.06,0.00,HBEFA3/PC_G_EU4,0.00,832.42,169,-E6_0,56.04,53.54,!169,0.12,taxi,0.00,101.60,53.54
187.00,164.76,2624.62,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.19,174,E1_0,55.18,91.80,!174,0.00,taxi,1.00,91.80,98.40
187.00,140.46,8840.86,0.85,3.82,0.18,90.00,HBEFA3/PC_G_EU4,0.00,2819.80,181,E1_0,70.59,45.30,!181,12.05,taxi,0.00,45.30,98.40
187.00,143.18,4892.79,0.77,2.16,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1560.59,185,E0_0,68.17,11.31,!185,4.30,taxi,0.00,-88.69,98.40
187.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,186,E2_0,55.94,5.10,!186,0.00,taxi,0.00,112.30,98.40
187.00,164.78,2624.72,0.81,1.20,0.07,0.00,HBEFA3/PC_G_EU4,0.00,837.22,187,-E6_0,55.94,5.10,!187,0.00,taxi,0.00,101.60,5.10
187.00,27.70,13992.64,5.96,117.78,2.89,180.00,HBEFA3/Bus,0.00,4427.14,81,E6_0,72.99,86.45,!81,5.18,bus,0.00,98.40,6.35
187.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E1_0,0.00,44.35,!84,4.87,bicycle,0.00,48.45,101.60
187.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E5_0,0.00,14.90,!95,5.00,bicycle,0.00,101.60,122.10
187.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,89.70,!96,0.00,bicycle,7.00,110.30,101.60
188.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,109,-E5_0,0.00,78.17,!109,6.41,bicycle,0.00,101.60,185.37
188.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,111,E3_0,0.00,93.94,!111,5.57,bicycle,0.00,293.94,98.40
188.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,91.80,!114,0.00,bicycle,10.00,108.20,101.60
188.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,80.10,!117,0.00,bicycle,5.00,119.90,101.60
188.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,90.57,!120,1.78,bicycle,0.00,101.60,90.57
188.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,121,E7_0,0.00,7.36,!121,4.69,bicycle,0.00,98.40,-7.36
188.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,77.99,!123,0.00,bicycle,4.00,122.01,101.60
188.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E6_0,0.00,21.26,!130,5.71,bicycle,0.00,98.40,71.54
188.00,162.42,2601.68,0.80,1.19,0.06,353.52,HBEFA3/PC_G_EU4,0.00,829.87,131,:J2_8_0,54.51,3.92,!131,0.11,taxi,0.00,101.04,96.67
188.00,129.43,8442.33,0.79,3.62,0.17,90.00,HBEFA3/PC_G_EU4,0.00,2692.69,132,E2_0,70.00,26.55,!132,12.43,taxi,0.00,133.75,98.40
188.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,137,-E2_0,55.94,85.60,!137,0.00,taxi,6.00,114.40,101.60
188.00,73.42,2234.96,0.38,0.87,0.03,264.66,HBEFA3/PC_G_EU4,0.00,712.88,143,-E1_0,58.82,2.31,!143,5.41,taxi,0.00,90.49,101.60
188.00,131.43,4127.89,0.70,1.80,0.09,0.00,HBEFA3/PC_G_EU4,0.00,1316.63,144,-E6_0,65.52,84.67,!144,4.02,taxi,0.00,101.60,84.67
188.00,138.49,2892.38,0.70,1.28,0.06,0.00,HBEFA3/PC_G_EU4,0.00,922.58,148,-E6_0,61.01,72.18,!148,1.88,taxi,0.00,101.60,72.18
188.00,164.06,2620.04,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,835.73,152,-E2_0,55.88,73.89,!152,0.03,taxi,2.00,126.11,101.60
188.00,135.33,4663.07,0.73,2.04,0.10,180.00,HBEFA3/PC_G_EU4,0.00,1487.33,154,E5_0,66.95,76.06,!154,4.52,taxi,0.00,98.40,123.94
188.00,158.57,2547.72,0.78,1.16,0.06,270.00,HBEFA3/PC_G_EU4,0.00,812.66,156,-E2_0,53.25,58.63,!156,0.26,taxi,0.00,141.37,101.60
188.00,139.26,2986.00,0.70,1.32,0.06,180.00,HBEFA3/PC_G_EU4,0.00,952.44,157,E5_0,61.75,62.92,!157,1.96,taxi,0.00,98.40,137.08
188.00,146.59,2638.07,0.73,1.18,0.06,0.00,HBEFA3/PC_G_EU4,0.00,841.48,158,-E6_0,58.61,62.74,!158,1.07,taxi,0.00,101.60,62.74
188.00,161.15,2601.04,0.79,1.19,0.06,270.00,HBEFA3/PC_G_EU4,0.00,829.67,159,-E2_0,55.94,66.32,!159,0.18,taxi,0.00,133.68,101.60
188.00,85.54,2919.85,0.46,1.19,0.05,180.00,HBEFA3/PC_G_EU4,0.00,931.33,160,E5_0,60.82,90.59,!160,5.56,taxi,0.00,98.40,109.41
188.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,161,E5_0,50.45,53.43,!161,0.85,taxi,0.00,98.40,146.57
188.00,146.63,2988.34,0.74,1.33,0.07,180.00,HBEFA3/PC_G_EU4,0.00,953.19,164,E5_0,62.59,44.32,!164,1.50,taxi,0.00,98.40,155.68
188.00,164.68,2624.09,0.81,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,837.02,166,E5_0,55.80,27.69,!166,0.00,taxi,3.00,98.40,172.31
188.00,162.52,2613.28,0.80,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,833.57,167,E5_0,56.47,35.30,!167,0.11,taxi,0.00,98.40,164.70
188.00,154.61,2621.58,0.77,1.19,0.06,0.00,HBEFA3/PC_G_EU4,0.00,836.22,169,-E6_0,58.18,54.12,!169,0.58,taxi,0.00,101.60,54.12
188.00,164.78,2624.71,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,174,E1_0,55.94,91.80,!174,0.00,taxi,2.00,91.80,98.40
188.00,52.44,4839.72,0.35,1.91,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1543.64,181,E1_0,66.03,58.12,!181,12.82,taxi,0.00,58.12,98.40
188.00,140.62,6290.91,0.79,2.75,0.13,90.00,HBEFA3/PC_G_EU4,0.00,2006.51,185,E0_0,69.23,18.01,!185,6.70,taxi,0.00,-81.99,98.40
188.00,148.26,2923.99,0.74,1.31,0.07,90.00,HBEFA3/PC_G_EU4,0.00,932.66,186,E2_0,62.27,6.42,!186,1.32,taxi,0.00,113.62,98.40
188.00,147.52,3320.28,0.75,1.48,0.07,0.00,HBEFA3/PC_G_EU4,0.00,1059.06,187,-E6_0,64.88,6.97,!187,1.87,taxi,0.00,101.60,6.97
188.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,188,E1_0,55.94,5.10,!188,0.00,taxi,0.00,5.10,98.40
188.00,31.46,17595.07,6.43,142.66,3.30,180.00,HBEFA3/Bus,0.00,5567.26,81,E6_0,74.54,92.45,!81,6.00,bus,0.00,98.40,0.35
188.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E1_0,0.00,49.21,!84,4.85,bicycle,0.00,43.59,101.60
188.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E5_0,0.00,19.87,!95,4.97,bicycle,0.00,101.60,127.07
188.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,89.70,!96,0.00,bicycle,8.00,110.30,101.60
189.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,109,-E5_0,0.00,84.03,!109,5.85,bicycle,0.00,101.60,191.23
189.00,0.00,0.00,0.00,0.00,0.00,90.00,Zero/default,0.00,0.00,111,E3_0,0.00,99.48,!111,5.54,bicycle,0.00,299.48,98.40
189.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,91.80,!114,0.00,bicycle,11.00,108.20,101.60
189.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,80.10,!117,0.00,bicycle,6.00,119.90,101.60
189.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,91.13,!120,0.56,bicycle,0.00,101.60,91.13
189.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,121,E7_0,0.00,12.29,!121,4.93,bicycle,0.00,98.40,-12.29
189.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,77.99,!123,0.00,bicycle,5.00,122.01,101.60
189.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E6_0,0.00,26.74,!130,5.48,bicycle,0.00,98.40,66.06
189.00,164.06,2619.61,0.81,1.20,0.07,353.31,HBEFA3/PC_G_EU4,0.00,835.59,131,:J2_8_0,55.63,3.95,!131,0.03,taxi,1.00,101.02,96.70
189.00,52.58,4974.47,0.36,1.96,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1586.62,132,E2_0,66.29,39.76,!132,13.21,taxi,0.00,146.96,98.40
189.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,137,-E2_0,55.94,85.60,!137,0.00,taxi,7.00,114.40,101.60
189.00,119.38,5575.37,0.68,2.40,0.11,270.00,HBEFA3/PC_G_EU4,0.00,1778.29,143,-E1_0,67.11,9.55,!143,7.25,taxi,0.00,83.25,101.60
189.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,144,-E6_0,47.21,86.46,!144,1.80,taxi,0.00,101.60,86.46
189.00,128.53,3431.62,0.67,1.50,0.07,0.00,HBEFA3/PC_G_EU4,0.00,1094.56,148,-E6_0,63.20,75.42,!148,3.24,taxi,0.00,101.60,75.42
189.00,164.69,2624.12,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.03,152,-E2_0,55.81,73.89,!152,0.00,taxi,3.00,126.11,101.60
189.00,98.04,3454.70,0.53,1.45,0.06,180.00,HBEFA3/PC_G_EU4,0.00,1101.91,154,E5_0,62.35,81.50,!154,5.44,taxi,0.00,98.40,118.50
189.00,162.73,2608.04,0.80,1.19,0.06,270.00,HBEFA3/PC_G_EU4,0.00,831.90,156,-E2_0,55.25,58.72,!156,0.10,taxi,1.00,141.28,101.60
189.00,128.89,3582.97,0.67,1.56,0.07,180.00,HBEFA3/PC_G_EU4,0.00,1142.83,157,E5_0,63.77,66.34,!157,3.42,taxi,0.00,98.40,133.66
189.00,136.99,2767.58,0.69,1.22,0.06,0.00,HBEFA3/PC_G_EU4,0.00,882.78,158,-E6_0,59.93,64.55,!158,1.82,taxi,0.00,101.60,64.55
189.00,163.86,2617.55,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,834.94,159,-E2_0,55.36,66.36,!159,0.04,taxi,1.00,133.64,101.60
189.00,136.79,6746.66,0.78,2.94,0.14,180.00,HBEFA3/PC_G_EU4,0.00,2151.87,160,:J2_1_0,69.25,5.62,!160,7.84,taxi,0.00,98.40,101.58
189.00,138.75,2986.38,0.70,1.32,0.06,180.00,HBEFA3/PC_G_EU4,0.00,952.56,161,E5_0,61.71,55.42,!161,1.99,taxi,0.00,98.40,144.58
189.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,164,E5_0,56.12,45.74,!164,1.42,taxi,0.00,98.40,154.26
189.00,163.24,2616.22,0.80,1.20,0.07,180.00,HBEFA3/PC_G_EU4,0.00,834.51,166,E5_0,56.29,27.76,!166,0.08,taxi,4.00,98.40,172.24
189.00,147.54,2874.85,0.74,1.29,0.07,180.00,HBEFA3/PC_G_EU4,0.00,916.99,167,E5_0,61.69,36.61,!167,1.31,taxi,0.00,98.40,163.39
189.00,147.21,2613.65,0.73,1.17,0.06,0.00,HBEFA3/PC_G_EU4,0.00,833.69,169,-E6_0,58.20,55.12,!169,1.00,taxi,0.00,101.60,55.12
189.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,174,E1_0,55.94,91.80,!174,0.00,taxi,3.00,91.80,98.40
189.00,0.00,1626.94,0.00,0.40,0.00,90.00,HBEFA3/PC_G_EU4,0.00,518.94,181,E1_0,63.24,70.76,!181,12.63,taxi,0.00,70.76,98.40
189.00,135.70,7254.99,0.79,3.15,0.15,90.00,HBEFA3/PC_G_EU4,0.00,2314.00,185,E0_0,69.51,26.92,!185,8.92,taxi,0.00,-73.08,98.40
189.00,135.53,3560.12,0.70,1.56,0.08,90.00,HBEFA3/PC_G_EU4,0.00,1135.55,186,E2_0,64.25,9.37,!186,2.95,taxi,0.00,116.57,98.40
189.00,142.93,4841.25,0.77,2.13,0.10,0.00,HBEFA3/PC_G_EU4,0.00,1544.16,187,-E6_0,68.07,11.21,!187,4.24,taxi,0.00,101.60,11.21
189.00,147.45,3282.33,0.75,1.46,0.07,90.00,HBEFA3/PC_G_EU4,0.00,1046.96,188,E1_0,64.67,6.93,!188,1.83,taxi,0.00,6.93,98.40
189.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E1_0,0.00,54.00,!84,4.79,bicycle,0.00,38.80,101.60
189.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E5_0,0.00,25.27,!95,5.40,bicycle,0.00,101.60,132.47
189.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,89.70,!96,0.00,bicycle,9.00,110.30,101.60
190.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,109,-E5_0,0.00,90.20,!109,6.18,bicycle,0.00,101.60,197.40
190.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,91.80,!114,0.00,bicycle,12.00,108.20,101.60
190.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,80.10,!117,0.00,bicycle,7.00,119.90,101.60
190.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,91.19,!120,0.06,bicycle,1.00,101.60,91.19
190.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,121,E7_0,0.00,17.10,!121,4.80,bicycle,0.00,98.40,-17.10
190.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,77.99,!123,0.00,bicycle,6.00,122.01,101.60
190.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E6_0,0.00,32.48,!130,5.74,bicycle,0.00,98.40,60.32
190.00,164.53,2623.09,0.81,1.20,0.07,353.24,HBEFA3/PC_G_EU4,0.00,836.70,131,:J2_8_0,55.85,3.97,!131,0.01,taxi,2.00,101.01,96.71
190.00,20.88,3545.16,0.18,1.28,0.04,90.00,HBEFA3/PC_G_EU4,0.00,1130.75,132,E2_0,65.23,53.31,!132,13.56,taxi,0.00,160.51,98.40
190.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,137,-E2_0,55.94,85.60,!137,0.00,taxi,8.00,114.40,101.60
190.00,108.95,5951.07,0.64,2.53,0.12,270.00,HBEFA3/PC_G_EU4,0.00,1898.12,143,-E1_0,67.17,18.46,!143,8.91,taxi,0.00,74.34,101.60
190.00,151.46,2395.43,0.75,1.08,0.06,0.00,HBEFA3/PC_G_EU4,0.00,764.09,144,-E6_0,50.39,86.95,!144,0.49,taxi,0.00,101.60,86.95
190.00,104.97,2299.00,0.53,0.96,0.04,0.00,HBEFA3/PC_G_EU4,0.00,733.32,148,-E6_0,57.43,78.67,!148,3.25,taxi,0.00,101.60,78.67
190.00,164.75,2624.54,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.16,152,-E2_0,55.93,73.89,!152,0.00,taxi,4.00,126.11,101.60
190.00,146.99,7308.18,0.84,3.20,0.15,180.00,HBEFA3/PC_G_EU4,0.00,2330.97,154,E5_0,70.32,89.46,!154,7.96,taxi,0.00,98.40,110.54
190.00,163.00,2613.25,0.80,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,833.56,156,-E2_0,55.93,58.81,!156,0.09,taxi,2.00,141.19,101.60
190.00,122.47,4435.40,0.66,1.92,0.09,180.00,HBEFA3/PC_G_EU4,0.00,1414.71,157,E5_0,65.52,71.46,!157,5.12,taxi,0.00,98.40,128.54
190.00,127.26,3074.42,0.65,1.34,0.06,0.00,HBEFA3/PC_G_EU4,0.00,980.64,158,-E6_0,61.56,67.39,!158,2.84,taxi,0.00,101.60,67.39
190.00,164.30,2621.54,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,836.21,159,-E2_0,55.86,66.38,!159,0.02,taxi,2.00,133.62,101.60
190.00,114.27,6548.28,0.68,2.80,0.13,180.00,HBEFA3/PC_G_EU4,0.00,2088.59,160,E6_0,67.99,0.83,!160,9.61,taxi,0.00,98.40,91.97
190.00,124.54,2635.64,0.63,1.14,0.05,180.00,HBEFA3/PC_G_EU4,0.00,840.69,161,E5_0,58.87,57.84,!161,2.43,taxi,0.00,98.40,142.16
190.00,133.15,2644.68,0.67,1.16,0.06,180.00,HBEFA3/PC_G_EU4,0.00,843.58,164,E5_0,58.81,47.63,!164,1.90,taxi,0.00,98.40,152.37
190.00,148.00,2867.59,0.74,1.28,0.07,180.00,HBEFA3/PC_G_EU4,0.00,914.68,166,E5_0,61.67,29.03,!166,1.27,taxi,0.00,98.40,170.97
190.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,167,E5_0,54.12,37.43,!167,0.82,taxi,0.00,98.40,162.57
190.00,140.44,2600.95,0.70,1.15,0.06,0.00,HBEFA3/PC_G_EU4,0.00,829.63,169,-E6_0,58.20,56.52,!169,1.40,taxi,0.00,101.60,56.52
190.00,164.78,2624.72,0.81,1.20,0.07,90.00,HBEFA3/PC_G_EU4,0.00,837.22,174,E1_0,55.94,91.80,!174,0.00,taxi,4.00,91.80,98.40
190.00,0.00,0.00,0.00,0.00,0.00,90.00,HBEFA3/PC_G_EU4,0.00,0.00,181,E1_0,54.42,78.89,!181,8.13,taxi,0.00,78.89,98.40
190.00,98.21,6122.59,0.59,2.58,0.12,90.00,HBEFA3/PC_G_EU4,0.00,1952.82,185,E0_0,67.19,37.32,!185,10.39,taxi,0.00,-62.68,98.40
190.00,136.41,5136.24,0.74,2.25,0.11,90.00,HBEFA3/PC_G_EU4,0.00,1638.24,186,E2_0,67.74,14.53,!186,5.16,taxi,0.00,121.73,98.40
190.00,122.77,5061.52,0.68,2.19,0.10,0.00,HBEFA3/PC_G_EU4,0.00,1614.40,187,-E6_0,66.60,17.30,!187,6.09,taxi,0.00,101.60,17.30
190.00,141.57,4691.75,0.76,2.07,0.10,90.00,HBEFA3/PC_G_EU4,0.00,1496.48,188,E1_0,67.68,11.05,!188,4.12,taxi,0.00,11.05,98.40
190.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,84,-E1_0,0.00,58.76,!84,4.77,bicycle,0.00,34.04,101.60
190.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,95,-E5_0,0.00,30.25,!95,4.98,bicycle,0.00,101.60,137.45
190.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,96,-E2_0,0.00,89.70,!96,0.00,bicycle,10.00,110.30,101.60
191.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,109,-E4_0,0.00,3.22,!109,5.92,bicycle,0.00,101.60,203.22
191.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,114,-E2_0,0.00,91.80,!114,0.00,bicycle,13.00,108.20,101.60
191.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,117,-E2_0,0.00,80.10,!117,0.00,bicycle,8.00,119.90,101.60
191.00,0.00,0.00,0.00,0.00,0.00,0.00,Zero/default,0.00,0.00,120,-E6_0,0.00,91.24,!120,0.05,bicycle,2.00,101.60,91.24
191.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,121,E7_0,0.00,21.62,!121,4.52,bicycle,0.00,98.40,-21.62
191.00,0.00,0.00,0.00,0.00,0.00,270.00,Zero/default,0.00,0.00,123,-E2_0,0.00,77.99,!123,0.00,bicycle,7.00,122.01,101.60
191.00,0.00,0.00,0.00,0.00,0.00,180.00,Zero/default,0.00,0.00,130,E6_0,0.00,38.27,!130,5.79,bicycle,0.00,98.40,54.53
191.00,164.73,2624.40,0.81,1.20,0.07,353.22,HBEFA3/PC_G_EU4,0.00,837.12,131,:J2_8_0,55.90,3.97,!131,0.00,taxi,3.00,101.01,96.71
191.00,0.00,1377.52,0.00,0.27,0.00,90.00,HBEFA3/PC_G_EU4,0.00,439.38,132,E2_0,63.56,66.61,!132,13.30,taxi,0.00,173.81,98.40
191.00,164.78,2624.72,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.22,137,-E2_0,55.94,85.60,!137,0.00,taxi,9.00,114.40,101.60
191.00,155.86,9313.49,0.93,4.06,0.20,270.00,HBEFA3/PC_G_EU4,0.00,2970.54,143,-E1_0,71.51,29.79,!143,11.33,taxi,0.00,63.01,101.60
191.00,162.72,2603.36,0.80,1.19,0.06,0.00,HBEFA3/PC_G_EU4,0.00,830.41,144,-E6_0,54.21,87.05,!144,0.09,taxi,1.00,101.60,87.05
191.00,0.00,0.00,0.00,0.00,0.00,0.00,HBEFA3/PC_G_EU4,0.00,0.00,148,-E6_0,45.29,79.43,!148,0.75,taxi,0.00,101.60,79.43
191.00,164.76,2624.62,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,837.19,152,-E2_0,55.94,73.89,!152,0.00,taxi,5.00,126.11,101.60
191.00,74.00,4242.17,0.44,1.73,0.07,180.00,HBEFA3/PC_G_EU4,0.00,1353.07,154,:J2_1_0,64.25,5.54,!154,8.89,taxi,0.00,98.40,101.66
191.00,163.67,2617.24,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,834.84,156,-E2_0,55.82,58.86,!156,0.05,taxi,3.00,141.14,101.60
191.00,130.72,6131.92,0.74,2.66,0.13,180.00,HBEFA3/PC_G_EU4,0.00,1955.80,157,E5_0,68.36,78.72,!157,7.26,taxi,0.00,98.40,121.28
191.00,111.64,2353.66,0.56,1.00,0.04,0.00,HBEFA3/PC_G_EU4,0.00,750.75,158,-E6_0,57.39,70.28,!158,2.89,taxi,0.00,101.60,70.28
191.00,164.62,2623.67,0.81,1.20,0.07,270.00,HBEFA3/PC_G_EU4,0.00,836.89,159,-E2_0,55.87,66.39,!159,0.01,taxi,3.00,133.61,101.60
191.00,152.86,9398.94,0.92,4.08,0.20,180.00,HBEFA3/PC_G_EU4,0.00,2997.80,160,E6_0,71.37,12.76,!160,11.93,taxi,0.00,98.40,80.04
191.00,127.39,3966.12,0.67,1.73,0.08,180.00,HBEFA3/PC_G_EU4,0.00,1265.04,161,E5_0,64.79,61.91,!161,4.07,taxi,0.00,98.40,138.09
191.00,127.92,2424.12,0.64,1.06,0.05,180.00,HBEFA3/PC_G_EU4,0.00,773.23,164,E5_0,56.91,49.57,!164,1.94,taxi,0.00,98.40,150.43
191.00,0.00,0.00,0.00,0.00,0.00,180.00,HBEFA3/PC_G_EU4,0.00,0.00,166,E5_0,54.27,29.85,!166,0.82,taxi,0.00,98.40,170.15
191.00,140.92,3594.36,0.73,1.59,0.08,180.00,HBEFA3/PC_G_EU4,0.00,1146.47,167,E5_0,65.00,40.08,!167,2.64,taxi,0.00,98.40,159.92
191.00,137.19,3865.82,0.72,1.70,0.08,0.00,HBEFA3/PC_G_EU4,0.00,1233.05,169,-E6_0,65.41,59.78,!169,3.26,taxi,0.00,101.60,59.78
