193.0,145.21,1.0
193.0,126.26,1.0
193.0,150.29,1.0
194.0,164.78,1.0
194.0,23.49,1.0
194.0,164.78,1.0
194.0,163.6,1.0
194.0,164.77,1.0
194.0,157.14,1.0
194.0,164.77,1.0
194.0,107.09,1.0
194.0,119.64,1.0
194.0,135.51,1.0
194.0,146.12,1.0
194.0,164.78,1.0
194.0,164.27,1.0
194.0,8.0,1.0
194.0,164.78,1.0
193.0,133.77,1.0
193.0,145.13,1.0
192.0,164.75,1.0
192.0,164.29,1.0
192.0,156.88,1.0
192.0,164.75,1.0
192.0,129.93,1.0
192.0,131.41,1.0
192.0,139.97,1.0
192.0,164.78,1.0
192.0,19.5,1.0
192.0,95.99,1.0
192.0,116.99,1.0
192.0,107.05,1.0
193.0,164.77,1.0
193.0,106.31,1.0
193.0,164.73,1.0
193.0,164.78,1.0
192.0,162.41,1.0
193.0,163.49,1.0
193.0,164.78,1.0
193.0,164.78,1.0
192.0,164.78,1.0
192.0,148.34,1.0
193.0,164.3,1.0
177.0,164.76,1.0
177.0,164.78,1.0
158.0,137.8,1.0
158.0,113.79,1.0
158.0,122.69,1.0
158.0,85.14,1.0
158.0,32.19,1.0
158.0,164.69,1.0
158.0,96.12,1.0
158.0,164.72,1.0
158.0,164.78,1.0
158.0,164.78,1.0
168.0,144.46,1.0
158.0,148.89,1.0
168.0,164.76,1.0
168.0,69.0,1.0
168.0,25.01,1.0
168.0,110.61,1.0
168.0,122.96,1.0
168.0,147.45,1.0
157.0,164.78,1.0
157.0,148.38,1.0
157.0,114.79,1.0
157.0,95.05,1.0
168.0,164.78,1.0
168.0,164.78,1.0
168.0,164.78,1.0
167.0,164.78,1.0
167.0,73.12,1.0
167.0,36.77,1.0
167.0,145.54,1.0
167.0,132.51,1.0
167.0,164.78,1.0
159.0,164.78,1.0
159.0,164.78,1.0
159.0,141.31,1.0
159.0,122.8,1.0
159.0,117.53,1.0
159.0,2.8,1.0
168.0,164.78,1.0
168.0,95.13,1.0
168.0,164.78,1.0
168.0,164.78,1.0
159.0,164.78,1.0
159.0,164.78,1.0
159.0,91.6,1.0
159.0,164.77,1.0
159.0,164.77,1.0
159.0,13.74,1.0
159.0,91.56,1.0
159.0,79.09,1.0
167.0,164.75,1.0
157.0,14.56,1.0
157.0,74.7,1.0
169.0,114.06,1.0
169.0,132.58,1.0
169.0,164.78,1.0
155.0,147.78,1.0
155.0,103.77,1.0
155.0,44.15,1.0
155.0,83.5,1.0
155.0,163.97,1.0
155.0,90.93,1.0
155.0,161.29,1.0
155.0,111.66,1.0
155.0,75.28,1.0
155.0,164.72,1.0
170.0,164.78,1.0
170.0,164.78,1.0
170.0,144.92,1.0
170.0,115.85,1.0
170.0,164.78,1.0
170.0,14.32,1.0
170.0,164.78,1.0
170.0,164.78,1.0
170.0,142.91,1.0
154.0,164.78,1.0
154.0,146.82,1.0
154.0,88.98,1.0
154.0,38.15,1.0
155.0,164.78,1.0
169.0,158.52,1.0
169.0,155.65,1.0
169.0,0.62,1.0
157.0,164.38,1.0
157.0,92.84,1.0
157.0,88.92,1.0
157.0,164.77,1.0
157.0,164.78,1.0
169.0,164.78,1.0
169.0,164.78,1.0
169.0,144.78,1.0
169.0,101.66,1.0
169.0,164.78,1.0
169.0,55.36,1.0
169.0,164.78,1.0
169.0,164.78,1.0
169.0,79.15,1.0
156.0,164.78,1.0
156.0,129.03,1.0
156.0,113.17,1.0
169.0,164.77,1.0
169.0,164.77,1.0
156.0,164.78,1.0
156.0,164.75,1.0
157.0,164.68,1.0
156.0,78.21,1.0
156.0,164.37,1.0
156.0,99.28,1.0
156.0,164.34,1.0
156.0,91.64,1.0
156.0,17.01,1.0
160.0,164.78,1.0
165.0,110.3,1.0
165.0,119.88,1.0
165.0,148.3,1.0
163.0,145.73,1.0
163.0,128.92,1.0
163.0,119.32,1.0
163.0,108.37,1.0
163.0,156.99,1.0
163.0,26.75,1.0
163.0,85.8,1.0
163.0,159.91,1.0
163.0,86.02,1.0
163.0,154.96,1.0
163.0,164.78,1.0
163.0,164.78,1.0
163.0,48.48,1.0
163.0,164.78,1.0
163.0,164.78,1.0
166.0,164.78,1.0
166.0,164.78,1.0
166.0,164.78,1.0
166.0,164.78,1.0
166.0,164.75,1.0
162.0,147.65,1.0
163.0,107.66,1.0
165.0,120.99,1.0
165.0,34.46,1.0
165.0,164.78,1.0
165.0,164.77,1.0
165.0,83.23,1.0
165.0,94.43,1.0
165.0,164.78,1.0
165.0,66.57,1.0
165.0,164.78,1.0
165.0,164.74,1.0
165.0,95.74,1.0
165.0,155.88,1.0
164.0,164.78,1.0
164.0,126.91,1.0
164.0,99.76,1.0
164.0,145.18,1.0
164.0,98.62,1.0
164.0,44.93,1.0
165.0,164.55,1.0
164.0,164.78,1.0
164.0,164.78,1.0
164.0,69.67,1.0
162.0,134.69,1.0
164.0,164.78,1.0
164.0,164.78,1.0
164.0,164.25,1.0
164.0,164.16,1.0
164.0,83.57,1.0
167.0,164.78,1.0
162.0,144.75,1.0
162.0,105.29,1.0
161.0,164.78,1.0
161.0,61.58,1.0
161.0,164.78,1.0
161.0,60.99,1.0
161.0,164.78,1.0
161.0,164.78,1.0
167.0,164.78,1.0
167.0,164.78,1.0
167.0,73.85,1.0
167.0,164.78,1.0
167.0,17.17,1.0
167.0,164.78,1.0
160.0,164.78,1.0
160.0,147.96,1.0
160.0,130.63,1.0
160.0,130.71,1.0
160.0,105.06,1.0
160.0,24.12,1.0
160.0,77.97,1.0
160.0,164.78,1.0
160.0,77.23,1.0
160.0,164.77,1.0
160.0,58.24,1.0
160.0,164.78,1.0
160.0,147.4,1.0
162.0,167.18,1.0
162.0,54.78,1.0
162.0,104.46,1.0
162.0,164.78,1.0
162.0,150.63,1.0
162.0,164.78,1.0
162.0,95.82,1.0
162.0,57.7,1.0
162.0,164.78,1.0
162.0,164.78,1.0
166.0,103.42,1.0
166.0,162.45,1.0
166.0,164.77,1.0
161.0,131.9,1.0
161.0,147.27,1.0
